test_accuracy,test_balanced_accuracy,test_precision,test_recall,test_roc_auc,test_f1
0.6139767054908486,0.6142912513842747,0.5821256038647343,0.8033333333333333,0.6421151716500554,0.6750700280112045
0.6206322795341098,0.6209579180509412,0.5861244019138756,0.8166666666666667,0.6575027685492801,0.6824512534818942
0.5940099833610649,0.5943632336655592,0.5654205607476636,0.8066666666666666,0.6191140642303434,0.6648351648351649
0.6123128119800333,0.6120210409745294,0.583743842364532,0.7873754152823921,0.6361461794019934,0.6704384724186705
0.5973377703826955,0.5969324473975637,0.5659955257270693,0.840531561461794,0.60640642303433,0.676470588235294
0.5474209650582362,0.5470598006644518,0.5336426914153132,0.7641196013289037,0.576578073089701,0.628415300546448
0.6016666666666667,0.6016666666666667,0.5704387990762124,0.8233333333333334,0.6259388888888889,0.6739427012278308
0.5866666666666667,0.5866666666666667,0.5640394088669951,0.7633333333333333,0.5997444444444444,0.6487252124645893
0.5816666666666667,0.5816666666666667,0.5604938271604938,0.7566666666666667,0.6140277777777778,0.6439716312056738
0.5933333333333334,0.5933333333333333,0.5654205607476636,0.8066666666666666,0.6195888888888889,0.6648351648351649
