test_accuracy,test_balanced_accuracy,test_precision,test_recall,test_roc_auc,test_f1
0.5448028673835126,0.5448028673835126,0.5264270613107822,0.8924731182795699,0.5416682725042072,0.6622340425531914
0.532258064516129,0.532258064516129,0.5182186234817814,0.9175627240143369,0.5410709009390937,0.6623544631306597
0.5591397849462365,0.5591397849462365,0.534446764091858,0.9175627240143369,0.5642013848742949,0.6754617414248021
0.5448028673835126,0.5448028673835126,0.525879917184265,0.910394265232975,0.5423619943217585,0.6666666666666666
0.5519713261648745,0.5519713261648745,0.5307855626326964,0.8960573476702509,0.5491193586927198,0.6666666666666666
0.5448028673835126,0.5448028673835126,0.5262054507337526,0.899641577060932,0.5571228529952083,0.6640211640211641
0.5601436265709157,0.5608223098940203,0.5337423312883436,0.9388489208633094,0.5663533689177691,0.6805736636245111
0.5637342908438061,0.5643871999174854,0.5363825363825364,0.9280575539568345,0.5628851757303834,0.6798418972332017
0.5278276481149012,0.5271847038498234,0.5167364016736402,0.8853046594982079,0.5282419225909595,0.6525759577278732
0.5565529622980251,0.5559101106211805,0.5334728033472803,0.9139784946236559,0.5684871457672571,0.6737120211360634
