test_accuracy,test_balanced_accuracy,test_precision,test_recall,test_roc_auc,test_f1
0.5459459459459459,0.5464963769056956,0.5279642058165548,0.851985559566787,0.5641573383892164,0.6519337016574586
0.5171171171171172,0.5176934264862478,0.5098901098901099,0.8375451263537906,0.5212126327818611,0.6338797814207651
0.5369369369369369,0.5375295431524816,0.5217391304347826,0.8664259927797834,0.5385684232397475,0.6512890094979646
0.5423423423423424,0.5429317196062644,0.5250544662309368,0.8700361010830325,0.55444380957328,0.654891304347826
0.5369369369369369,0.5363413240526712,0.5227765726681128,0.8669064748201439,0.5539568345323742,0.6522327469553452
0.5513513513513514,0.5507557852634859,0.5314533622559653,0.8812949640287769,0.5496519751707659,0.6630581867388362
0.5441441441441441,0.5435420616575332,0.5269978401727862,0.8776978417266187,0.5583396099005273,0.6585695006747638
0.5441441441441441,0.5435615406591694,0.5273522975929978,0.8669064748201439,0.5406331974131886,0.6557823129251702
0.5541516245487365,0.5541516245487365,0.5324675324675324,0.8880866425992779,0.5633007076854906,0.665764546684709
0.5054151624548736,0.5054151624548736,0.5032119914346895,0.8483754512635379,0.5178094331999634,0.631720430107527
