test_accuracy,test_balanced_accuracy,test_precision,test_recall,test_roc_auc,test_f1
0.5823008849557522,0.581679322356715,0.7738095238095238,0.23049645390070922,0.6188945693306268,0.35519125683060115
0.5646017699115045,0.5639676214820941,0.725,0.20567375886524822,0.6015399844623212,0.3204419889502762
0.5752212389380531,0.5746247149337143,0.7282608695652174,0.2375886524822695,0.619546149412325,0.3582887700534759
0.5699115044247788,0.5692429140666115,0.782608695652174,0.19148936170212766,0.5961519184021251,0.3076923076923077
0.584070796460177,0.584674084655289,0.7666666666666667,0.24381625441696114,0.613587950780643,0.36997319034852544
0.6,0.6005939403052403,0.8064516129032258,0.26501766784452296,0.6251033756860388,0.398936170212766
0.5858407079646017,0.5864408691075859,0.7692307692307693,0.24734982332155478,0.6170526025612109,0.37433155080213903
0.5769911504424778,0.5776257424253816,0.775,0.21908127208480566,0.6191702378267298,0.3415977961432507
0.5531914893617021,0.5531914893617021,0.65,0.23049645390070922,0.5858608721895276,0.3403141361256545
0.5780141843971631,0.5780141843971631,0.8142857142857143,0.20212765957446807,0.604754539510085,0.3238636363636363
