test_accuracy,test_balanced_accuracy,test_precision,test_recall,test_roc_auc,test_f1
0.5974955277280859,0.5980798771121352,0.7835051546391752,0.2714285714285714,0.6437532002048132,0.403183023872679
0.5885509838998211,0.5891385048643113,0.7604166666666666,0.26071428571428573,0.6366743471582181,0.3882978723404255
0.5670840787119857,0.5676651305683563,0.6938775510204082,0.24285714285714285,0.6196556579621095,0.35978835978835977
0.5831842576028623,0.583768561187916,0.7422680412371134,0.2571428571428571,0.6270481310803893,0.3819628647214854
0.5813953488372093,0.5808243727598567,0.7227722772277227,0.2616487455197133,0.6302227342549922,0.3842105263157895
0.5885509838998211,0.5879672299027138,0.7525773195876289,0.2616487455197133,0.6444508448540708,0.3882978723404256
0.6171735241502684,0.6166538658474142,0.7777777777777778,0.32616487455197135,0.6663978494623655,0.45959595959595967
0.6046511627906976,0.6041538658474143,0.7338709677419355,0.32616487455197135,0.6351830517153098,0.45161290322580644
0.578853046594982,0.5788530465949822,0.75,0.23655913978494625,0.5944489407895582,0.3596730245231608
0.5949820788530465,0.5949820788530467,0.7264957264957265,0.3046594982078853,0.6192366490666871,0.4292929292929293
