test_accuracy,test_balanced_accuracy,test_precision,test_recall,test_roc_auc,test_f1
0.6221033868092691,0.6214667005592273,0.925,0.2642857142857143,0.6003177427554652,0.4111111111111111
0.5882352941176471,0.5875444839857651,0.8888888888888888,0.2,0.5764489069649212,0.326530612244898
0.6007130124777184,0.6000571936959838,0.8783783783783784,0.23214285714285715,0.6101804778851042,0.36723163841807915
0.6007130124777184,0.6000444839857652,0.9,0.225,0.5743581596339603,0.36000000000000004
0.5846702317290553,0.5853711235383833,0.9,0.19217081850533807,0.5894509405185562,0.31671554252199413
0.6042780748663101,0.6049377224199288,0.9041095890410958,0.23487544483985764,0.5857206405693949,0.37288135593220334
0.5811051693404634,0.5818060498220641,0.8833333333333333,0.18861209964412812,0.5684672089476359,0.31085043988269795
0.6007130124777184,0.6013917132689375,0.9253731343283582,0.2206405693950178,0.5981443823080833,0.3563218390804598
0.6214285714285714,0.6214285714285714,0.9047619047619048,0.2714285714285714,0.643297193877551,0.41758241758241754
0.5785714285714286,0.5785714285714286,0.94,0.16785714285714284,0.5353443877551021,0.2848484848484848
