test_accuracy,test_balanced_accuracy,test_precision,test_recall,test_roc_auc,test_f1
0.5974955277280859,0.5973758320532514,0.6115702479338843,0.5304659498207885,0.6438748079877112,0.5681381957773513
0.592128801431127,0.5920122887864823,0.6049382716049383,0.5268817204301075,0.636136712749616,0.5632183908045977
0.6332737030411449,0.6331285202252944,0.6581196581196581,0.5519713261648745,0.6576868919610857,0.6003898635477583
0.6028622540250447,0.6026817716333845,0.6278026905829597,0.5017921146953405,0.6405401945724527,0.5577689243027889
0.5974955277280859,0.5974014336917564,0.608,0.5448028673835126,0.6576548899129545,0.5746691871455577
0.6028622540250447,0.6030145929339479,0.625,0.5178571428571429,0.6503136200716845,0.5664062500000001
0.6171735241502684,0.6173387096774194,0.6447368421052632,0.525,0.6611559139784946,0.578740157480315
0.6082289803220036,0.6083077316948284,0.6196078431372549,0.5642857142857143,0.6615975422427036,0.5906542056074767
0.5849731663685152,0.5850614439324117,0.5952380952380952,0.5357142857142857,0.6469982078853047,0.5639097744360902
0.6171735241502684,0.6173899129544291,0.6556603773584906,0.49642857142857144,0.646979006656426,0.5650406504065041
