test_accuracy,test_balanced_accuracy,test_precision,test_recall,test_roc_auc,test_f1
0.8481228668941979,0.848122866894198,0.84,0.8600682593856656,0.922497641207236,0.8499156829679595
0.8532423208191127,0.8532423208191127,0.839344262295082,0.8737201365187713,0.9292711621568102,0.8561872909698998
0.8737201365187713,0.8737201365187713,0.8637873754152824,0.8873720136518771,0.94759403138068,0.8754208754208754
0.8703071672354948,0.870307167235495,0.8833922261484098,0.8532423208191127,0.9300690747708186,0.8680555555555556
0.8822525597269625,0.8822525597269624,0.8862068965517241,0.8771331058020477,0.9466155691970786,0.8816466552315609
0.8617747440273038,0.8617747440273038,0.875886524822695,0.8430034129692833,0.9255786322496476,0.8591304347826088
0.8905982905982905,0.8906271915470569,0.8774834437086093,0.9075342465753424,0.94896325213895,0.8922558922558923
0.8717948717948718,0.8717740427322456,0.8807017543859649,0.8595890410958904,0.9288477722193651,0.8700173310225303
0.8478632478632478,0.8478189723689746,0.8311688311688312,0.8737201365187713,0.9301685445789891,0.8519134775374376
0.8598290598290599,0.8598169619898078,0.8552188552188552,0.8668941979522184,0.9271997288325776,0.8610169491525425
